,Match_Id,Date,Gender,Venue,Team1,Team2,Toss_winner,decision_toss,Match_winner,player_of_match
1014,875481.,2015-07-12,male,"Grange Cricket Club Ground, Raeburn Place",Netherlands,United Arab Emirates,Netherlands,field,Netherlands,['RE van der Merwe']
1015,875485.,2015-07-12,male,"Grange Cricket Club Ground, Raeburn Place",Scotland,Afghanistan,Afghanistan,bat,Afghanistan,['Mohammad Shahzad']
1016,875491.,2015-07-13,male,"Civil Service Cricket Club, Stormont",Nepal,Ireland,Ireland,field,Ireland,"[""KJ O'Brien""]"
1017,875501.,2015-07-15,male,"Civil Service Cricket Club, Stormont",Ireland,Papua New Guinea,Ireland,bat,Papua New Guinea,['N Vanua']
1018,875507.,2015-07-15,male,"Civil Service Cricket Club, Stormont",Hong Kong,Nepal,Hong Kong,field,Hong Kong,['Haseeb Amjad']
1019,875513.,2015-07-17,male,"The Village, Malahide",Nepal,Papua New Guinea,Papua New Guinea,field,Papua New Guinea,['A Vala']
1020,875521.,2015-07-17,male,"The Village, Malahide",Ireland,Hong Kong,Ireland,field,Hong Kong,['Irfan Ahmed']
1021,875541.,2015-07-21,male,"The Village, Malahide",Afghanistan,Hong Kong,Afghanistan,bat,Hong Kong,['Nawroz Mangal']
1022,875545.,2015-07-23,male,"The Village, Malahide",Afghanistan,Papua New Guinea,Papua New Guinea,bat,Afghanistan,['Nawroz Mangal']
1023,875549.,2015-07-25,male,"The Village, Malahide",Hong Kong,Scotland,Scotland,field,Scotland,['RML Taylor']
1024,875551.,2015-07-25,male,Clontarf Cricket Club Ground,Afghanistan,Oman,Afghanistan,field,Afghanistan,['Najibullah Zadran']
1025,875553.,2015-07-25,male,"The Village, Malahide",Ireland,Netherlands,Netherlands,field,Netherlands,['Mudassar Bukhari']
1026,881755.,2015-12-05,female,Terdthai Cricket Ground,Bangladesh,Ireland,Bangladesh,bat,Ireland,['Rumana Ahmed']
1027,883343.,2015-07-01,male,VRA Ground,Netherlands,Nepal,Nepal,field,Netherlands,['Rumana Ahmed']
1028,883345.,2015-07-02,male,Hazelaarweg,Netherlands,Nepal,Netherlands,bat,Netherlands,['Rumana Ahmed']
1029,884347.,2016-03-04,male,Kingsmead,South Africa,Australia,Australia,bat,South Africa,['DA Miller']
1030,884349.,2016-03-06,male,New Wanderers Stadium,South Africa,Australia,Australia,field,Australia,['DA Warner']
1031,884351.,2016-03-09,male,Newlands,South Africa,Australia,South Africa,bat,Australia,['HM Amla']
1032,885969.,2015-07-17,male,Harare Sports Club,Zimbabwe,India,India,bat,India,['AR Patel']
1033,885971.,2015-07-19,male,Harare Sports Club,Zimbabwe,India,Zimbabwe,bat,Zimbabwe,['CJ Chibhabha']
1034,889463.,2015-06-20,male,"Bready Cricket Club, Magheramason",Ireland,Scotland,Scotland,field,Scotland,['CJ Chibhabha']
1035,892043.,2015-10-29,female,"National Cricket Stadium, St George's",West Indies,Pakistan,West Indies,field,West Indies,['DJS Dottin']
1036,894293.,2015-08-09,male,Harare Sports Club,Zimbabwe,New Zealand,Zimbabwe,field,New Zealand,['GH Worker']
1037,895789.,2016-01-29,female,Melbourne Cricket Ground,Australia,India,India,field,India,['J Goswami']
1038,895791.,2016-01-31,female,Sydney Cricket Ground,Australia,India,India,field,Australia,['EA Perry']
1039,895817.,2016-01-26,male,Adelaide Oval,Australia,India,Australia,field,India,['V Kohli']
1040,895819.,2016-01-29,male,Melbourne Cricket Ground,Australia,India,Australia,field,India,['V Kohli']
1041,895821.,2016-01-31,male,Sydney Cricket Ground,Australia,India,Australia,bat,India,['SR Watson']
1042,902649.,2015-11-26,male,Dubai International Cricket Stadium,England,Pakistan,England,bat,England,['SW Billings']
1043,902651.,2015-11-27,male,Dubai International Cricket Stadium,England,Pakistan,England,bat,England,['LE Plunkett']
1044,902653.,2015-11-30,male,Sharjah Cricket Stadium,England,Pakistan,England,bat,no result,['Shoaib Malik']
1045,903587.,2015-10-02,male,Himachal Pradesh Cricket Association Stadium,India,South Africa,South Africa,field,South Africa,['JP Duminy']
1046,903589.,2015-10-05,male,Barabati Stadium,India,South Africa,South Africa,field,South Africa,['JA Morkel']
1047,907381.,2016-02-18,female,Boland Park,South Africa,England,South Africa,field,England,['SJ Taylor']
1048,907385.,2016-02-21,female,New Wanderers Stadium,South Africa,England,England,field,England,['SJ Taylor']
1049,907395.,2016-03-04,female,Kingsmead,South Africa,West Indies,South Africa,bat,South Africa,['S Ismail']
1050,907399.,2016-03-09,female,Newlands,South Africa,West Indies,South Africa,bat,South Africa,['L Lee']
1051,913633.,2016-07-05,male,The Rose Bowl,England,Sri Lanka,Sri Lanka,bat,England,['JC Buttler']
1052,913663.,2016-09-07,male,Old Trafford,England,Pakistan,England,bat,Pakistan,['Wahab Riaz']
1053,914217.,2016-01-07,male,Bay Oval,New Zealand,Sri Lanka,Sri Lanka,field,New Zealand,['TA Boult']
1054,914219.,2016-01-10,male,Eden Park,New Zealand,Sri Lanka,New Zealand,field,New Zealand,['C Munro']
1055,914221.,2016-01-15,male,Eden Park,New Zealand,Pakistan,New Zealand,field,Pakistan,['Shahid Afridi']
1056,914223.,2016-01-17,male,Seddon Park,New Zealand,Pakistan,Pakistan,bat,New Zealand,['MJ Guptill']
1057,914225.,2016-01-22,male,Westpac Stadium,New Zealand,Pakistan,Pakistan,field,New Zealand,['CJ Anderson']
1058,915783.,2015-11-09,male,Pallekele International Cricket Stadium,Sri Lanka,West Indies,West Indies,field,Sri Lanka,['SMSM Senanayake']
1059,915785.,2015-11-11,male,R Premadasa Stadium,Sri Lanka,West Indies,West Indies,bat,West Indies,['DJ Bravo']
1060,919603.,2015-09-27,male,Harare Sports Club,Zimbabwe,Pakistan,Pakistan,bat,Pakistan,['Imad Wasim']
1061,919605.,2015-09-29,male,Harare Sports Club,Zimbabwe,Pakistan,Pakistan,bat,Pakistan,['Umar Akmal']
1062,923321.,2015-09-30,female,Southend Club Cricket Stadium,Pakistan,Bangladesh,Pakistan,bat,Pakistan,['Bismah Maroof']
1063,923323.,2015-10-01,female,Southend Club Cricket Stadium,Pakistan,Bangladesh,Pakistan,bat,Pakistan,['Bismah Maroof']
1064,924637.,2015-10-26,male,Queens Sports Club,Zimbabwe,Afghanistan,Zimbabwe,bat,Afghanistan,['Dawlat Zadran']
1065,924639.,2015-10-28,male,Queens Sports Club,Zimbabwe,Afghanistan,Zimbabwe,bat,Afghanistan,['Gulbadin Naib']
1066,930573.,2015-11-22,male,Sheikh Zayed Stadium,United Arab Emirates,Oman,United Arab Emirates,field,United Arab Emirates,['Gulbadin Naib']
1067,930575.,2015-11-21,male,Sheikh Zayed Stadium,Hong Kong,Oman,Oman,field,Oman,['Gulbadin Naib']
1068,930577.,2015-11-25,male,Sheikh Zayed Stadium,Hong Kong,Oman,Hong Kong,field,Oman,['Gulbadin Naib']
1069,930579.,2015-11-26,male,Sheikh Zayed Stadium,Hong Kong,Oman,Hong Kong,field,Hong Kong,['Gulbadin Naib']
1070,930585.,2015-11-30,male,Sheikh Zayed Stadium,Afghanistan,Oman,Oman,field,Afghanistan,['Gulbadin Naib']
1071,931396.,2015-11-13,male,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,field,Bangladesh,['MN Waller']
1072,931398.,2015-11-15,male,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,bat,Zimbabwe,['N Madziva']
1073,936153.,2017-01-20,male,SuperSport Park,South Africa,Sri Lanka,Sri Lanka,field,South Africa,['L Ngidi']
1074,936155.,2017-01-22,male,New Wanderers Stadium,South Africa,Sri Lanka,South Africa,bat,Sri Lanka,['AD Mathews']
1075,936157.,2017-01-25,male,Newlands,South Africa,Sri Lanka,South Africa,bat,Sri Lanka,['N Dickwella']
1076,946551.,2016-07-03,female,County Ground,England,Pakistan,England,bat,England,['TT Beaumont']
1077,946553.,2016-07-05,female,The Rose Bowl,England,Pakistan,England,bat,England,['FC Wilson']
1078,946555.,2016-07-07,female,County Ground,England,Pakistan,England,bat,England,['L Winfield']
1079,951305.,2016-03-08,male,"Vidarbha Cricket Association Stadium, Jamtha",Hong Kong,Zimbabwe,Hong Kong,field,Zimbabwe,['V Sibanda']
1080,951307.,2016-03-08,male,"Vidarbha Cricket Association Stadium, Jamtha",Afghanistan,Scotland,Afghanistan,bat,Afghanistan,['Mohammad Shahzad']
1081,951309.,2016-03-09,male,Himachal Pradesh Cricket Association Stadium,Bangladesh,Netherlands,Netherlands,field,Bangladesh,['Tamim Iqbal']
1082,951311.,2016-03-09,male,Himachal Pradesh Cricket Association Stadium,Ireland,Oman,Ireland,bat,Oman,['Amir Ali']
1083,951313.,2016-03-10,male,"Vidarbha Cricket Association Stadium, Jamtha",Scotland,Zimbabwe,Zimbabwe,bat,Zimbabwe,['WP Masakadza']
1084,951315.,2016-03-10,male,"Vidarbha Cricket Association Stadium, Jamtha",Afghanistan,Hong Kong,Hong Kong,bat,Afghanistan,['Mohammad Nabi']
1085,951319.,2016-03-11,male,Himachal Pradesh Cricket Association Stadium,Bangladesh,Ireland,Ireland,field,no result,['Mohammad Nabi']
1086,951321.,2016-03-12,male,"Vidarbha Cricket Association Stadium, Jamtha",Afghanistan,Zimbabwe,Afghanistan,bat,Afghanistan,['Mohammad Nabi']
1087,951323.,2016-03-12,male,"Vidarbha Cricket Association Stadium, Jamtha",Hong Kong,Scotland,Hong Kong,bat,Scotland,['MW Machan']
1088,951325.,2016-03-13,male,Himachal Pradesh Cricket Association Stadium,Ireland,Netherlands,Ireland,field,Netherlands,['PA van Meekeren']
1089,951327.,2016-03-13,male,Himachal Pradesh Cricket Association Stadium,Bangladesh,Oman,Oman,field,Bangladesh,['Tamim Iqbal']
1090,951329.,2016-03-15,male,"Vidarbha Cricket Association Stadium, Jamtha",India,New Zealand,New Zealand,bat,New Zealand,['MJ Santner']
1091,951331.,2016-03-16,male,Wankhede Stadium,England,West Indies,West Indies,field,West Indies,['CH Gayle']
1092,951333.,2016-03-16,male,Eden Gardens,Bangladesh,Pakistan,Pakistan,bat,Pakistan,['Shahid Afridi']
1093,951335.,2016-03-17,male,Eden Gardens,Afghanistan,Sri Lanka,Afghanistan,bat,Sri Lanka,['TM Dilshan']
1094,951337.,2016-03-18,male,Himachal Pradesh Cricket Association Stadium,Australia,New Zealand,New Zealand,bat,New Zealand,['MJ McClenaghan']
1095,951339.,2016-03-18,male,Wankhede Stadium,England,South Africa,England,field,England,['JE Root']
1096,951341.,2016-03-19,male,Eden Gardens,India,Pakistan,India,field,India,['V Kohli']
1097,951343.,2016-03-20,male,Wankhede Stadium,Afghanistan,South Africa,South Africa,bat,South Africa,['CH Morris']
1098,951345.,2016-03-20,male,M Chinnaswamy Stadium,Sri Lanka,West Indies,West Indies,field,West Indies,['ADS Fletcher']
1099,951347.,2016-03-21,male,M Chinnaswamy Stadium,Australia,Bangladesh,Australia,field,Australia,['A Zampa']
1100,951349.,2016-03-22,male,"Punjab Cricket Association IS Bindra Stadium, Mohali",New Zealand,Pakistan,New Zealand,bat,New Zealand,['MJ Guptill']
1101,951351.,2016-03-23,male,Feroz Shah Kotla,Afghanistan,England,England,bat,England,['MM Ali']
1102,951353.,2016-03-23,male,M Chinnaswamy Stadium,India,Bangladesh,Bangladesh,field,India,['R Ashwin']
1103,951355.,2016-03-25,male,"Punjab Cricket Association IS Bindra Stadium, Mohali",Australia,Pakistan,Australia,bat,Australia,['JP Faulkner']
1104,951357.,2016-03-25,male,"Vidarbha Cricket Association Stadium, Jamtha",South Africa,West Indies,West Indies,field,West Indies,['MN Samuels']
1105,951359.,2016-03-26,male,Eden Gardens,Bangladesh,New Zealand,New Zealand,bat,New Zealand,['KS Williamson']
1106,951361.,2016-03-26,male,Feroz Shah Kotla,England,Sri Lanka,Sri Lanka,field,England,['JC Buttler']
1107,951363.,2016-03-27,male,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,Australia,Australia,bat,India,['V Kohli']
1108,951365.,2016-03-27,male,"Vidarbha Cricket Association Stadium, Jamtha",Afghanistan,West Indies,West Indies,field,Afghanistan,['Najibullah Zadran']
1109,951367.,2016-03-28,male,Feroz Shah Kotla,South Africa,Sri Lanka,South Africa,field,South Africa,['AM Phangiso']
1110,951369.,2016-03-30,male,Feroz Shah Kotla,England,New Zealand,England,field,England,['JJ Roy']
1111,951371.,2016-03-31,male,Wankhede Stadium,India,West Indies,West Indies,field,West Indies,['LMP Simmons']
1112,951373.,2016-04-03,male,Eden Gardens,England,West Indies,West Indies,field,West Indies,['MN Samuels']
1113,951375.,2016-03-15,female,M Chinnaswamy Stadium,India,Bangladesh,Bangladesh,field,India,['H Kaur']
1114,951377.,2016-03-15,female,Feroz Shah Kotla,New Zealand,Sri Lanka,Sri Lanka,bat,New Zealand,['SW Bates']
1115,951379.,2016-03-16,female,"MA Chidambaram Stadium, Chepauk",Pakistan,West Indies,Pakistan,field,West Indies,['Anam Amin']
1116,951381.,2016-03-17,female,M Chinnaswamy Stadium,Bangladesh,England,England,bat,England,['CM Edwards']
1117,951383.,2016-03-18,female,"Punjab Cricket Association IS Bindra Stadium, Mohali",Ireland,New Zealand,New Zealand,bat,New Zealand,['SW Bates']
1118,951385.,2016-03-18,female,"Vidarbha Cricket Association Stadium, Jamtha",Australia,South Africa,South Africa,bat,Australia,['MM Lanning']
1119,951387.,2016-03-19,female,Feroz Shah Kotla,India,Pakistan,Pakistan,field,Pakistan,['Anam Amin']
1120,951389.,2016-03-20,female,"MA Chidambaram Stadium, Chepauk",Bangladesh,West Indies,West Indies,bat,West Indies,['SR Taylor']
1121,951391.,2016-03-20,female,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sri Lanka,Ireland,Sri Lanka,bat,Sri Lanka,['CJ Metcalfe']
1122,951393.,2016-03-21,female,"Vidarbha Cricket Association Stadium, Jamtha",Australia,New Zealand,Australia,bat,New Zealand,['LM Kasperek']
1123,951395.,2016-03-22,female,Himachal Pradesh Cricket Association Stadium,India,England,England,field,England,['HC Knight']
1124,951397.,2016-03-23,female,"MA Chidambaram Stadium, Chepauk",Ireland,South Africa,South Africa,bat,South Africa,['S Luus']
1125,951399.,2016-03-24,female,Himachal Pradesh Cricket Association Stadium,England,West Indies,West Indies,bat,England,['TT Beaumont']
1126,951401.,2016-03-24,female,Feroz Shah Kotla,Australia,Sri Lanka,Sri Lanka,bat,Australia,['EJ Villani']
1127,951403.,2016-03-24,female,Feroz Shah Kotla,Bangladesh,Pakistan,Bangladesh,bat,Pakistan,['Sidra Ameen']
1128,951405.,2016-03-26,female,Feroz Shah Kotla,Australia,Ireland,Australia,field,Australia,['ML Schutt']
1129,951407.,2016-03-26,female,M Chinnaswamy Stadium,New Zealand,South Africa,New Zealand,field,New Zealand,['SFM Devine']
1130,951409.,2016-03-27,female,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,West Indies,India,field,West Indies,['DJS Dottin']
1131,951411.,2016-03-27,female,"MA Chidambaram Stadium, Chepauk",England,Pakistan,England,bat,England,['CM Edwards']
1132,951413.,2016-03-28,female,M Chinnaswamy Stadium,South Africa,Sri Lanka,Sri Lanka,bat,Sri Lanka,['AC Jayangani']
1133,951415.,2016-03-30,female,Feroz Shah Kotla,Australia,England,England,field,Australia,['MM Lanning']
1134,951417.,2016-03-31,female,Wankhede Stadium,New Zealand,West Indies,New Zealand,field,West Indies,['B Cooper']
1135,951419.,2016-04-03,female,Eden Gardens,Australia,West Indies,Australia,bat,West Indies,['HK Matthews']
1136,953103.,2016-01-30,male,"Mission Road Ground, Mong Kok",Hong Kong,Scotland,Hong Kong,field,Hong Kong,['Babar Hayat']
1137,953105.,2016-01-31,male,"Mission Road Ground, Mong Kok",Hong Kong,Scotland,Hong Kong,field,Scotland,['KJ Coetzer']
1138,953345.,2016-01-08,male,Sharjah Cricket Stadium,Afghanistan,Zimbabwe,Afghanistan,bat,Afghanistan,['Gulbadin Naib']
1139,953347.,2016-01-10,male,Sharjah Cricket Stadium,Afghanistan,Zimbabwe,Zimbabwe,field,Afghanistan,['Mohammad Shahzad']
1140,954735.,2016-02-07,male,Tony Ireland Stadium,Ireland,Papua New Guinea,Papua New Guinea,field,Ireland,['Mohammad Shahzad']
1141,954737.,2016-02-09,male,Tony Ireland Stadium,Ireland,Papua New Guinea,Papua New Guinea,bat,Papua New Guinea,['Mohammad Shahzad']
1142,954741.,2016-02-14,male,Sheikh Zayed Stadium,United Arab Emirates,Ireland,United Arab Emirates,field,Ireland,['Mohammad Shahzad']
1143,954743.,2016-02-16,male,Sheikh Zayed Stadium,United Arab Emirates,Ireland,United Arab Emirates,bat,United Arab Emirates,['Mohammad Shahzad']
1144,958415.,2016-01-15,male,Sheikh Abu Naser Stadium,Bangladesh,Zimbabwe,Zimbabwe,bat,Bangladesh,['H Masakadza']
1145,958417.,2016-01-17,male,Sheikh Abu Naser Stadium,Bangladesh,Zimbabwe,Bangladesh,bat,Bangladesh,['Sabbir Rahman']
1146,958419.,2016-01-20,male,Sheikh Abu Naser Stadium,Bangladesh,Zimbabwe,Zimbabwe,bat,Zimbabwe,['MN Waller']
1147,958421.,2016-01-22,male,Sheikh Abu Naser Stadium,Bangladesh,Zimbabwe,Zimbabwe,bat,Zimbabwe,['H Masakadza']
1148,962023.,2016-09-05,female,"Bready Cricket Club, Magheramason",Ireland,Bangladesh,Bangladesh,field,Ireland,['H Masakadza']
1149,963697.,2016-02-09,male,Maharashtra Cricket Association Stadium,India,Sri Lanka,Sri Lanka,field,Sri Lanka,['CAK Rajitha']
1150,963699.,2016-02-12,male,JSCA International Stadium Complex,India,Sri Lanka,Sri Lanka,field,India,['S Dhawan']
1151,963701.,2016-02-14,male,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,Sri Lanka,India,field,India,['R Ashwin']
1152,966373.,2016-02-04,male,ICC Academy,United Arab Emirates,Scotland,United Arab Emirates,bat,United Arab Emirates,['Amjad Javed']
1153,966713.,2016-02-19,male,Khan Shaheb Osman Ali Stadium,Afghanistan,United Arab Emirates,United Arab Emirates,bat,United Arab Emirates,['Amjad Javed']
1154,966735.,2016-02-19,male,Khan Shaheb Osman Ali Stadium,Hong Kong,Oman,Oman,bat,Oman,['Amjad Javed']
1155,966737.,2016-02-20,male,Khan Shaheb Osman Ali Stadium,Afghanistan,Oman,Oman,bat,Afghanistan,['Amjad Javed']
1156,966739.,2016-02-21,male,Khan Shaheb Osman Ali Stadium,Hong Kong,United Arab Emirates,Hong Kong,bat,United Arab Emirates,['Amjad Javed']
1157,966741.,2016-02-22,male,Shere Bangla National Stadium,Afghanistan,Hong Kong,Hong Kong,field,Afghanistan,['Mohammad Nabi']
1158,966743.,2016-02-22,male,Shere Bangla National Stadium,Oman,United Arab Emirates,Oman,field,United Arab Emirates,['Muhammad Usman']
1159,966745.,2016-02-24,male,Shere Bangla National Stadium,Bangladesh,India,Bangladesh,field,India,['RG Sharma']
1160,966747.,2016-02-25,male,Shere Bangla National Stadium,Sri Lanka,United Arab Emirates,United Arab Emirates,field,Sri Lanka,['SL Malinga']
1161,966749.,2016-02-26,male,Shere Bangla National Stadium,Bangladesh,United Arab Emirates,United Arab Emirates,field,Bangladesh,['Mahmudullah']
1162,966751.,2016-02-27,male,Shere Bangla National Stadium,India,Pakistan,India,field,India,['V Kohli']
1163,966753.,2016-02-28,male,Shere Bangla National Stadium,Bangladesh,Sri Lanka,Bangladesh,bat,Bangladesh,['Sabbir Rahman']
1164,966755.,2016-02-29,male,Shere Bangla National Stadium,Pakistan,United Arab Emirates,United Arab Emirates,bat,Pakistan,['Shoaib Malik']
1165,966757.,2016-03-01,male,Shere Bangla National Stadium,India,Sri Lanka,India,field,India,['V Kohli']
1166,966759.,2016-03-02,male,Shere Bangla National Stadium,Bangladesh,Pakistan,Pakistan,bat,Bangladesh,['Soumya Sarkar']
1167,966761.,2016-03-03,male,Shere Bangla National Stadium,India,United Arab Emirates,United Arab Emirates,bat,India,['RG Sharma']
1168,966763.,2016-03-04,male,Shere Bangla National Stadium,Pakistan,Sri Lanka,Pakistan,field,Pakistan,['Umar Akmal']
1169,966765.,2016-03-06,male,Shere Bangla National Stadium,Bangladesh,India,India,field,India,['S Dhawan']
1170,967081.,2016-02-03,male,ICC Academy,United Arab Emirates,Netherlands,United Arab Emirates,field,Netherlands,['Mudassar Bukhari']
1171,995467.,2016-09-06,male,Pallekele International Cricket Stadium,Sri Lanka,Australia,Sri Lanka,field,Australia,['GJ Maxwell']
1172,995469.,2016-09-09,male,R Premadasa Stadium,Sri Lanka,Australia,Sri Lanka,bat,Australia,['GJ Maxwell']
